id,title,date,image,list_price,list_price_2,selling_price,description,active_ingredient,therapeutic_action,distributor_product_id,supplier_product_id,timestamp,category_id,enterprise_supplier_product_id,status
530,DECTOMAX INY. X 50 ML.,2024-05-12,products/dfv/reduced/prod_283111_red.jpg,0.0,0.0,0.0,Desc. DECTOMAX INY. X 50 ML.,Doramectina.,Endectocida de amplio espectro.,283111,,2025-08-04 04:02:36.683276+00,3.0,20,1
380,TRATAM INTEGRAL-FIP+LPA- GATO 04 A 09KG,2024-05-12,products/dfv/reduced/prod_2620070_red.jpg,0.0,0.0,0.0,Desc. TRATAM INTEGRAL-FIP+LPA- GATO 04 A 09KG,"Fluazurón 2,5 % Imidacloprid 6 %, - Lufenurón 50 mg. ",Antiparasitario externo y sistémico.,2620070,,2025-08-04 04:02:27.554009+00,4.0,19,1
441,ENTERO RELAX DUO X 50 ML,2024-05-12,products/dfv/reduced/prod_262109_red.jpg,0.0,0.0,0.0,Desc. ENTERO RELAX DUO X 50 ML,"Hioscina Butilbromuro 0,4%, Flunixin Meglumine 2,2%.",Analgésico - Espasmolítico,262109,,2025-08-04 04:02:31.060825+00,2.0,19,1
98,MV PERRO CARDIACO X 10 KG.,2024-02-01,products/dfv/reduced/prod_590444_red.jpg,0.0,0.0,0.0,Desc. MV PERRO CARDIACO X 10 KG.,"Proteína bruta (mín) 24%
Grasas (mín) 12%
Fibras (máx) 5% Materia mineral (máx) 7%
Calcio (mín) 0,6% / (máx) 1%
Fósforo (mín) 0,4% / (máx) 0,65%
Sodio (máx) 0,08%
L-carnitina 0,05%
Taurina 0,2%
Relación Omega 3/Omega 6 1-4",Alimento completo para perros con problemas cardíacos.,590444,,2025-08-04 04:02:40.790558+00,10.0,8,1
930,COMFORTIS H/27 KG 810MG  X 1 TABL,2025-07-12,products/dfv/reduced/prod_81004_red.jpg,0.0,0.0,0.0,Desc. COMFORTIS H/27 KG 810MG  X 1 TABL,Spinosad ,En caninos para la prevención y tratamiento de infestaciones de pulgas (Ctenocephalides felis).,81004,,2025-08-04 04:02:44.185594+00,4.0,1598,1
443,CARPRODOL 75 MG 7BL X 3CS,2024-05-12,products/dfv/reduced/prod_262113_red.jpg,0.0,0.0,0.0,Desc. CARPRODOL 75 MG 7BL X 3CS,Carprofeno 75 mg,Antiinflamatorio - Analgésico,262113,,2025-08-04 04:02:31.893581+00,2.0,19,1
105,MV PERRO RENAL X 10 KG.,2024-02-01,products/dfv/reduced/prod_590888_red.jpg,0.0,0.0,0.0,Desc. MV PERRO RENAL X 10 KG.,"Humedad (máx.) 10,00% Proteina bruta (mín.) 16,00% Grasas (mín.) 14,00% Fibras (máx.) 3,00% Materia mineral (máx.) 7,00% Calcio (mín.) 0,45% (máx.) 0,60% Fósforo (mín.) 0,15% (máx.) 0,25% Sodio (máx.) 0,27% Relación Omega 3 / Omega 6 1 - 4",Alimento completo prescripto para perros con Insuficiencia renal crónica e insuficiencia hepática.,590888,,2025-08-04 04:02:40.970523+00,10.0,8,1
188,POWER ULTRA DE 02 A 04 KG. X 0.7 ML.,2024-02-16,products/dfv/reduced/prod_605313_red.jpg,0.0,0.0,0.0,Desc. POWER ULTRA DE 02 A 04 KG. X 0.7 ML.,"Imidacloprid 5,1g. Permetrina 40g. Butóxido de piper.","Pulguicida, garrapaticida.Repelente de moscas, mosquitos.",605313,,2025-08-04 04:02:43.776591+00,4.0,9,1
684,BACTROVET PLATA AM DUALTAP X 440 ML,2024-12-04,products/dfv/reduced/prod_170038_red.jpg,0.0,0.0,0.0,Desc. BACTROVET PLATA AM DUALTAP X 440 ML,"Sulfadiazina de Plata 0,1 gramos; Aluminio 5,0 gramos; DDVP 1,6 gramos; Cipermetrina 0,4 g",Curabichera cicatrizante hemostático,170038,,2025-08-04 04:01:44.063175+00,2.0,1070,1
912,TRIPACK-PROTECH GATOS H/5KG.,2025-07-12,enterprises/logo.jpg,0.0,0.0,0.0,Desc. TRIPACK-PROTECH GATOS H/5KG.,"Piriproxifeno, Imidacloprid.","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",210159,,2025-08-04 04:00:38.9073+00,4.0,1599,1
783,BASKEN HOSP. DOBLE 40 X 60 COMP.,2025-02-04,products/dfv/reduced/prod_1701002_red.jpg,0.0,0.0,0.0,Desc. BASKEN HOSP. DOBLE 40 X 60 COMP.,,,1701002,,2025-08-04 04:01:44.921073+00,1.0,1070,1
931,CREDELIO  2.5 KG A 5.5 KG X 1 C (112MG),2025-07-12,products/dfv/reduced/prod_81021_red.jpg,0.0,0.0,0.0,Desc. CREDELIO  2.5 KG A 5.5 KG X 1 C (112MG),Lotilaner.,Pulguicida y Garrapaticida  Perros,81021,,2025-08-04 04:02:44.316194+00,4.0,1598,1
95,TORACARD X 10 ML GOTAS (TORASEMIDA),2024-02-01,products/dfv/reduced/prod_240466_red.jpg,0.0,0.0,0.0,Desc. TORACARD X 10 ML GOTAS (TORASEMIDA),Torasemida0.6 g.,Diurético de asa en solución oral.,240466,,2025-08-04 04:01:57.36633+00,7.0,8,1
660,SOSTEN CG ORAL HOSP.(8 BLX10),2024-10-29,products/dfv/reduced/prod_261160_red.jpg,0.0,0.0,0.0,Desc. SOSTEN CG ORAL HOSP.(8 BLX10),"Condroitín Sulfato 240 mg. Glucosamina sulfato 400 mg. Manganeso, sulfato 40 mg. Saborizante: 20 mg.","Antiartrósico, regenerador articular, condrogenético.",261160,,2025-08-04 04:02:22.524495+00,6.0,945,1
21,KETAMINA 50 X 50 ML (PRODUCTO TRAZADO),2024-02-01,products/dfv/reduced/prod_120052_red.jpg,0.0,0.0,0.0,Desc. KETAMINA 50 X 50 ML (PRODUCTO TRAZADO),Ketamina base 50 mg.,Anestésico disociativo.,120052,,2025-08-04 04:00:32.001638+00,2.0,8,1
440,ADAPTIL SPRAY X 60 ML,2024-05-12,products/dfv/reduced/prod_262107_red.jpg,0.0,0.0,0.0,Desc. ADAPTIL SPRAY X 60 ML,Feromona,Ana?logo de la feromona de apaciguamiento ,262107,,2025-08-04 04:02:30.859654+00,2.0,19,1
479,PETS PROTECTOR MAX DE  2 A 5 KG.,2024-05-12,products/dfv/reduced/prod_262251_red.jpg,0.0,0.0,0.0,Desc. PETS PROTECTOR MAX DE  2 A 5 KG.,"Fipronil, Metopreno",Antiparasitario externo pulguicida y garrapaticida,262251,,2025-08-04 04:02:33.699815+00,4.0,19,1
782,ECTHONIL GATOS 04 A 07 KG,2024-12-23,products/dfv/reduced/prod_1201119_red.jpg,0.0,0.0,0.0,Desc. ECTHONIL GATOS 04 A 07 KG,"Fipronil: 5.87 g.  Imidacloprid: 6.67 g.  Piriproxifen: 0,67 g.  Excipientes: c.s.p","Antiparasitario externo pulguicida, garrapaticida y control ambiental. Administración: De 4 a 7 kg: 1 pipeta de 1,05 ml. ",1201119,,2025-08-04 04:01:03.38999+00,1.0,8,1
838,SERESTO VERDE (SMALL) GATO/PERRO X 38CM,2025-07-12,products/dfv/reduced/prod_200109_red.jpg,0.0,0.0,0.0,Desc. SERESTO VERDE (SMALL) GATO/PERRO X 38CM,"Imidacloprid, Flumetrina","Antiparasitario externo contra pulgas, piojos y garrapatas.",200109,,2025-08-04 04:01:49.542178+00,4.0,1598,1
858,TAU COLIRIO C/ESTER. X 10 ML,2025-07-12,products/dfv/reduced/prod_210035_red.jpg,0.0,0.0,0.0,Desc. TAU COLIRIO C/ESTER. X 10 ML,"Cloranfenicol 1 g, Hidrocortisona 0,5 g.","Colirio antibiótico, antiinflamatorio.",210035,,2025-08-04 04:01:50.523846+00,2.0,1599,1
500,VITA PLUS MEDIANOS 4 BL X 5 COMP.,2024-05-12,products/dfv/reduced/prod_262343_red.jpg,0.0,0.0,0.0,Desc. VITA PLUS MEDIANOS 4 BL X 5 COMP.,"Aceite con alto contenido de ácidos grasos, Omega 3, Ginseng, Gingko Biloba, Adenosín trifosfato, Arándano, Tiamina clorhidrato…",Complemento dietario,262343,,2025-08-04 04:02:34.965322+00,2.0,19,1
831,SIMPARICA TRIO H40 VERDE,2025-06-18,products/dfv/reduced/prod_2831006_red.jpg,0.0,0.0,0.0,Desc. SIMPARICA TRIO H40 VERDE,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas.",2831006,,2025-08-04 04:02:36.523919+00,1.0,20,1
533,DECTOMAX INY. X 200 ML.,2024-05-12,products/dfv/reduced/prod_283112_red.jpg,0.0,0.0,0.0,Desc. DECTOMAX INY. X 200 ML.,Doramectina.,Endectocida de amplio espectro.,283112,,2025-08-04 04:02:36.806739+00,3.0,20,1
189,POWER ULTRA DE 04 A 10 KG. X 1.75 ML,2024-02-16,products/dfv/reduced/prod_605314_red.jpg,0.0,0.0,0.0,Desc. POWER ULTRA DE 04 A 10 KG. X 1.75 ML,"Imidacloprid 5,1g. Permetrina 40g. Butóxido de piper.","Pulguicida, garrapaticida.Repelente de moscas, mosquitos.",605314,,2025-08-04 04:02:43.820189+00,4.0,9,1
932,CREDELIO  1.3 KG A 2.5 KG X 1 C (56MG),2025-07-12,products/dfv/reduced/prod_81020_red.jpg,0.0,0.0,0.0,Desc. CREDELIO  1.3 KG A 2.5 KG X 1 C (56MG),Lotilaner.,Pulguicida y Garrapaticida  Perros,81020,,2025-08-04 04:02:44.270261+00,4.0,1598,1
755,DOMINAL MAX PERROS HASTA 5 KG.,2024-12-04,products/dfv/reduced/prod_170801_red.jpg,0.0,0.0,0.0,Desc. DOMINAL MAX PERROS HASTA 5 KG.,"Permetrina, Imidacloprid, Fenoxicarb.",Antiparasitario de acción tópica y efecto ambiental.,170801,,2025-08-04 04:01:48.379175+00,4.0,1070,1
839,BAYTRIL INYECTABLE 5% X 20 ML,2025-07-12,products/dfv/reduced/prod_20040_red.jpg,0.0,0.0,0.0,Desc. BAYTRIL INYECTABLE 5% X 20 ML,Enrofloxacina 5 %.,Antibiótico de amplio espectro.,20040,,2025-08-04 04:01:49.697166+00,2.0,1598,1
607,CUMEPINA COMPUESTA X 100 ML(AGROPHARMA),2024-09-19,,0.0,0.0,0.0,Desc. CUMEPINA COMPUESTA X 100 ML(AGROPHARMA),"N-Butil bromuro de Hioscina 4 mgr 1-Fenil-2, 3-dimetil-5-pirazolona 4- metilaminomet 500 mgr Nipagín sódico 2 mgr",Analgésico espasmolítico. Solución inyectable. Similar a la Buscapina,350207,,2025-08-04 04:01:13.896121+00,2.0,707,1
859,AZITROMICINA 200 MG. X 60 COMP.,2025-07-12,products/dfv/reduced/prod_210033_red.jpg,0.0,0.0,0.0,Desc. AZITROMICINA 200 MG. X 60 COMP.,Azitromicina base 200 mg.,Antibiótico.,210033,,2025-08-04 04:01:50.497744+00,2.0,1599,1
913,OTIFLEX C X 25 CC.,2025-07-12,products/dfv/reduced/prod_210160_red.jpg,0.0,0.0,0.0,Desc. OTIFLEX C X 25 CC.,"Ciprofloxacina base 0,80 g. Ketoconazol 2,00 g.Prednisolona 0,25 g.",Tratamiento de las otitis externas.,210160,,2025-08-04 04:01:53.746284+00,2.0,1599,1
662,NOGASTROL HOSPITALARIO X 50 COMP,2024-10-29,products/dfv/reduced/prod_261301_red.jpg,0.0,0.0,0.0,Desc. NOGASTROL HOSPITALARIO X 50 COMP,Omeprazol 10 mg.,"Antiácido, antiulceroso.",261301,,2025-08-04 04:02:25.202493+00,2.0,945,1
20,NOMAT X 20 COMP,2024-02-01,products/dfv/reduced/prod_120055_red.jpg,0.0,0.0,0.0,Desc. NOMAT X 20 COMP,Pasta cuprosódica de clorofila: 75 mg.,Desodorante.,120055,,2025-08-04 04:00:33.094607+00,2.0,8,1
442,CARPRODOL 100 MG 7BL X 3 CS,2024-05-12,products/dfv/reduced/prod_262111_red.jpg,0.0,0.0,0.0,Desc. CARPRODOL 100 MG 7BL X 3 CS,Carprofeno 100 mg.,Antiinflamatorio - Analgésico,262111,,2025-08-04 04:02:31.057756+00,2.0,19,1
475,OXISOL L.A. ZOOVET X 250 ML,2024-05-12,products/dfv/reduced/prod_262220_red.jpg,0.0,0.0,0.0,Desc. OXISOL L.A. ZOOVET X 250 ML,Oxitetraciclina Clorhidrato 20%,Antibiótico de amplio espectro - Acción prolongada,262220,,2025-08-04 04:02:33.456931+00,2.0,19,1
485,PETS PROTECTOR MAX DE  5 A 10 KG.,2024-05-12,products/dfv/reduced/prod_262252_red.jpg,0.0,0.0,0.0,Desc. PETS PROTECTOR MAX DE  5 A 10 KG.,"Fipronil, Metopreno",Antiparasitario externo pulguicida y garrapaticida,262252,,2025-08-04 04:02:33.755507+00,4.0,19,1
502,ITRACONAZOL SUSP X 15 ML,2024-05-12,products/dfv/reduced/prod_262557_red.jpg,0.0,0.0,0.0,Desc. ITRACONAZOL SUSP X 15 ML,Itraconazol 1 %,Antimicótico sistémico,262557,,2025-08-04 04:02:35.100954+00,2.0,19,1
832,SIMPARICA TRIO H60 MARRON,2025-06-18,products/dfv/reduced/prod_2831007_red.jpg,0.0,0.0,0.0,Desc. SIMPARICA TRIO H60 MARRON,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas.",2831007,,2025-08-04 04:02:36.542936+00,1.0,20,1
534,DECTOMAX INY. X 500 ML.,2024-05-12,products/dfv/reduced/prod_283114_red.jpg,0.0,0.0,0.0,Desc. DECTOMAX INY. X 500 ML.,Doramectina.,Endectocida de amplio espectro.,283114,,2025-08-04 04:02:36.806776+00,3.0,20,1
111,MV GATOS URINARIO X 7.5 KG.,2024-02-01,products/dfv/reduced/prod_590892_red.jpg,0.0,0.0,0.0,Desc. MV GATOS URINARIO X 7.5 KG.,"Humedad (máx.) 10% Proteina bruta (mín.) 35% Grasas (mín.) 17% Fibras (máx.) 4% Materia mineral (máx.) 6% Calcio (mín.) 0,7% (máx.) 0,8% Fósofro (mín.) 0,6% (máx.) 0,7% Relación Omega 3 / Omega 6 1-4",Alimento completo prescripto para gatos con enfermedad de las vías urinarias bajas.,590892,,2025-08-04 04:02:41.113475+00,10.0,8,1
28,PRO AGE POTEN PET X 21 COMP.,2024-02-01,products/dfv/reduced/prod_120073_red.jpg,0.0,0.0,0.0,Desc. PRO AGE POTEN PET X 21 COMP.,Suplemento vitamínico -mineral biodisponible de uso diario para perros y gatos.,Revitalizante.,120073,,2025-08-04 04:00:37.992331+00,2.0,8,1
191,POWER ULTRA DE 11 A 20 KG. X 3.75 ML.,2024-02-16,products/dfv/reduced/prod_605315_red.jpg,0.0,0.0,0.0,Desc. POWER ULTRA DE 11 A 20 KG. X 3.75 ML.,"Imidacloprid 5,1g. Permetrina 40g. Butóxido de piper.","Pulguicida, garrapaticida.Repelente de moscas, mosquitos.",605315,,2025-08-04 04:02:43.820245+00,4.0,9,1
933,CREDELIO  5.5 KG A 11 KG  X 1 C (225MG),2025-07-12,products/dfv/reduced/prod_81022_red.jpg,0.0,0.0,0.0,Desc. CREDELIO  5.5 KG A 11 KG  X 1 C (225MG),Lotilaner.,Pulguicida y Garrapaticida  Perros,81022,,2025-08-04 04:02:44.343116+00,4.0,1598,1
344,PREDNISOL GOTAS PALATABLES X 15 CC,2024-05-09,products/dfv/reduced/prod_160240_red.jpg,0.0,0.0,0.0,Desc. PREDNISOL GOTAS PALATABLES X 15 CC,1 gr. De prenisolona cada 100 ml de solucion oral,Antiflamatorio glucocorticoide,160240,,2025-08-04 04:01:40.632069+00,2.0,18,1
382,IODURO X 50 ML,2024-05-12,products/dfv/reduced/prod_2620099_red.jpg,0.0,0.0,0.0,Desc. IODURO X 50 ML,Ioduro de sodio al 60%.,Quimioterápico - Antimicótico,2620099,,2025-08-04 04:02:27.813855+00,9.0,19,1
22,OL TRANS POLVO X 80 GR,2024-02-01,products/dfv/reduced/prod_120056_red.jpg,0.0,0.0,0.0,Desc. OL TRANS POLVO X 80 GR,"L- Metionina, Trisosfato de adenosina, L- Cistina, Ciaanocolabamina, Acido Fólico, Colina, Calcio…",Suplemento vitamínico mineral energizante en polvo palatable para perros y gatos. ,120056,,2025-08-04 04:00:33.032015+00,6.0,8,1
665,VILISIN-H X 30 ML.,2024-10-29,products/dfv/reduced/prod_261509_red.jpg,0.0,0.0,0.0,Desc. VILISIN-H X 30 ML.,L-Lisina al 250 mg/ml,Inhibidor de la replicación del herpes virus.,261509,,2025-08-04 04:02:28.127329+00,2.0,945,1
589,ADAPTIL CALM REPUESTO 48 ML,2024-07-24,products/dfv/reduced/prod_262119_red.jpg,0.0,0.0,0.0,Desc. ADAPTIL CALM REPUESTO 48 ML,Feromona,Ana?logo de la feromona de apaciguamiento ,262119,,2025-08-04 04:02:31.299531+00,1.0,19,1
840,BAYTRIL SABOR. 150 MG. X 10 TABLETAS,2025-07-12,products/dfv/reduced/prod_20042_red.jpg,0.0,0.0,0.0,Desc. BAYTRIL SABOR. 150 MG. X 10 TABLETAS,Enrofloxacina 150 mg/Tableta.,Antibiótico de amplio espectro.,20042,,2025-08-04 04:01:49.812929+00,2.0,1598,1
914,TRIPACK-PROTECH GATOS H/8KG.,2025-07-12,enterprises/logo.jpg,0.0,0.0,0.0,Desc. TRIPACK-PROTECH GATOS H/8KG.,"Piriproxifeno, Imidacloprid.","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",210161,,2025-08-04 04:00:39.037851+00,4.0,1599,1
532,TROCOXIL TAB 30 MG. X 2 COMP.,2024-05-12,products/dfv/reduced/prod_283151_red.jpg,0.0,0.0,0.0,Desc. TROCOXIL TAB 30 MG. X 2 COMP.,Mavacoxib ,Tratamiento del dolor y la inflamación asociados a enfermedad articular degenerativa,283151,,2025-08-04 04:02:36.807499+00,2.0,20,1
535,TROCOXIL TAB 95 MG. X 2 COMP.,2024-05-12,products/dfv/reduced/prod_283153_red.jpg,0.0,0.0,0.0,Desc. TROCOXIL TAB 95 MG. X 2 COMP.,Mavacoxib ,Tratamiento del dolor y la inflamación asociados a enfermedad articular degenerativa,283153,,2025-08-04 04:02:36.924859+00,2.0,20,1
99,MV PERRO CARDIACO X  2 KG.,2024-02-01,products/dfv/reduced/prod_590333_red.jpg,0.0,0.0,0.0,Desc. MV PERRO CARDIACO X  2 KG.,"Hum (máx.) 10,00% Prot bruta (mín.) 24,00% Grasas (mín.) 12,00% Fibras (máx.) 5,00% Materia mineral (máx.) 7,00% Calcio (mín.) 0,60% (máx.) 1,00% Fósforo (mín.) 0,40% (máx.) 0,65% Sodio (máx.) 0,08% L-carnitina 0,05% Taurina 0,20% Relación Omega 3 / Omega 6 1 - 4",Alimento completo para perros con problemas cardíacos.,590333,,2025-08-04 04:02:40.443002+00,10.0,8,1
110,MV PERRO OBESIDAD X 10 KG,2024-02-01,products/dfv/reduced/prod_590894_red.jpg,0.0,0.0,0.0,Desc. MV PERRO OBESIDAD X 10 KG,"Proteína bruta (min.) 28 %
Extracto etéreo (min.) 7 %
Fibra cruda (máx.) 4,5 %
Minerales totales (máx.) 8%
Humedad (máx.) 10%
Calcio (min.) 0,6 % (máx.) 1,2 %
Fósforo (min.) 0,5 % (máx.) 1%",Dieta para perros adulto indicada para: Tratamiento de Obesidad. ,590894,,2025-08-04 04:02:41.264432+00,10.0,8,1
361,,2024-05-09,,0.0,0.0,0.0,Desc. ,,,160124,,2024-05-09 04:00:51.124747+00,,18,0
112,MV GATOS GASTROINTESTINAL X 2 KG.,2024-02-01,products/dfv/reduced/prod_590895_red.jpg,0.0,0.0,0.0,Desc. MV GATOS GASTROINTESTINAL X 2 KG.,Mejora y mantiene la salud gastrointestina,Alimento completo para perros con problemas gastrointestinales.,590895,,2025-08-04 04:02:41.275696+00,10.0,8,1
192,POWER ULTRA DE 21 A 40 KG. X 7 ML.,2024-02-16,products/dfv/reduced/prod_605316_red.jpg,0.0,0.0,0.0,Desc. POWER ULTRA DE 21 A 40 KG. X 7 ML.,"Imidacloprid 5,1g. Permetrina 40g. Butóxido de piper.","Pulguicida, garrapaticida.Repelente de moscas, mosquitos.",605316,,2025-08-04 04:02:43.917311+00,4.0,9,1
934,COMFORTIS H/54 KG 1620MG X 1 TABL,2025-07-12,products/dfv/reduced/prod_81005_red.jpg,0.0,0.0,0.0,Desc. COMFORTIS H/54 KG 1620MG X 1 TABL,Spinosad ,En caninos para la prevención y tratamiento de infestaciones de pulgas (Ctenocephalides felis).,81005,,2025-08-04 04:02:44.291087+00,4.0,1598,1
579,VETSCAN HM5 CONTROL DE CALIDAD PACK X 1V,2024-05-12,products/dfv/reduced/prod_901669_red.jpg,0.0,0.0,0.0,Desc. VETSCAN HM5 CONTROL DE CALIDAD PACK X 1V,,,901669,,2025-08-04 04:02:45.355938+00,9.0,20,1
70,ECTHOL GMP PERROS H/05 KG.,2024-02-01,products/dfv/reduced/prod_120215_red.jpg,0.0,0.0,0.0,Desc. ECTHOL GMP PERROS H/05 KG.,Imidacloprid 100 mg. Cifenotrina 400 mg.,"Pulg, garrap y repelente de insectos con acción residual.",120215,,2025-08-04 04:01:12.867518+00,4.0,8,1
841,BAYTRIL SABOR.  50 MG. X 10 TABLETAS,2025-07-12,products/dfv/reduced/prod_20041_red.jpg,0.0,0.0,0.0,Desc. BAYTRIL SABOR.  50 MG. X 10 TABLETAS,Enrofloxacina 50 mg/Tableta.,Antibiótico de amplio espectro.,20041,,2025-08-04 04:01:49.687868+00,2.0,1598,1
861,TAU COLIRIO S/ESTER. X 10 ML,2025-07-12,products/dfv/reduced/prod_210040_red.jpg,0.0,0.0,0.0,Desc. TAU COLIRIO S/ESTER. X 10 ML,Cloranfenicol 1 g.,Colirio antibiótico.,210040,,2025-08-04 04:01:50.599037+00,2.0,1599,1
915,OTIFLEX LIMPIADOR X 25 ML.,2025-07-12,products/dfv/reduced/prod_210170_red.jpg,0.0,0.0,0.0,Desc. OTIFLEX LIMPIADOR X 25 ML.,"Dimetilsulfóxido 5,00 ml, ácido salicílico 2,00 g,ácido bórico 2,50 g, Bórax 0,40 g, Laurilsulfato de sodio 0,08 g.",Higiene del oído.,210170,,2025-08-04 04:01:53.787021+00,2.0,1599,1
639,SOSTEN ART 25 X 100 COMP,2024-10-29,products/dfv/reduced/prod_261030_red.jpg,0.0,0.0,0.0,Desc. SOSTEN ART 25 X 100 COMP,Idem,"Antiartrósico, regenerador articular, condrogenético.",261030,,2025-08-04 04:02:06.332825+00,6.0,945,1
664,NOGASTROL 30 MG X 10 COMP. (2 BL X 5C),2024-10-29,products/dfv/reduced/prod_261303_red.jpg,0.0,0.0,0.0,Desc. NOGASTROL 30 MG X 10 COMP. (2 BL X 5C),,Protector gástrico. Antiulceroso,261303,,2025-08-04 04:02:25.639592+00,2.0,945,1
588,ADAPTIL CALM DIFUSOR + REPUESTO 48 ML,2024-07-24,products/dfv/reduced/prod_262118_red.jpg,0.0,0.0,0.0,Desc. ADAPTIL CALM DIFUSOR + REPUESTO 48 ML,Feromona,Ana?logo de la feromona de apaciguamiento ,262118,,2025-08-04 04:02:31.638168+00,1.0,19,1
23,OXITETRACICLINA VIT. X 20 GR.,2024-02-01,products/dfv/reduced/prod_120059_red.jpg,0.0,0.0,0.0,Desc. OXITETRACICLINA VIT. X 20 GR.,"Oxitetraciclina clorhidrato: 5,5 g. Vitamina A: 250.000 U. Vitamina D3: 50.000 U.I. Vitamina E: 100 U.I.",Tetraciclina de amplio espectro.,120059,,2025-08-04 04:00:33.521133+00,2.0,8,1
484,PETS PROTECTOR SPRAY X 250 ML.,2024-05-12,products/dfv/reduced/prod_262257_red.jpg,0.0,0.0,0.0,Desc. PETS PROTECTOR SPRAY X 250 ML.,"Fipronil, Metopreno",Antiparasitario externo pulguicida y garrapaticida,262257,,2025-08-04 04:02:34.094484+00,4.0,19,1
536,TROCOXIL TAB 75 MG. X 2 COMP.,2024-05-12,products/dfv/reduced/prod_283152_red.jpg,0.0,0.0,0.0,Desc. TROCOXIL TAB 75 MG. X 2 COMP.,Mavacoxib ,Tratamiento del dolor y la inflamación asociados a enfermedad articular degenerativa,283152,,2025-08-04 04:02:36.822787+00,2.0,20,1
546,APOQUEL  3.6 MG X 20 COMP.,2024-05-12,products/dfv/reduced/prod_283550_red.jpg,0.0,0.0,0.0,Desc. APOQUEL  3.6 MG X 20 COMP.,Oclacitinib,Tratamiento del prurito relacionado con dermatitis alérgica en perros y manifestaciones clínicas de la dermatitis atópica en perros. ,283550,,2025-08-04 04:02:37.214635+00,2.0,20,1
104,MV PERRO SENSIBILIDAD DIET X 2 KG.,2024-02-01,products/dfv/reduced/prod_590870_red.jpg,0.0,0.0,0.0,Desc. MV PERRO SENSIBILIDAD DIET X 2 KG.,"Humedad (máx.) 10,00% Proteina bruta (mín.) 23,00% Grasas (mín.) 12,00% Fibras (máx.) 4,00% Materia mineral (máx.) 8,00% Calcio (mín.) 0,60% (máx.) 1,20% Fósforo (mín.) 0,5% (máx.)  1 %  Relación Omega 3 / Omega 6 1 - 4","Alimento completo para perros con sensibilidad dietaria, con manifestaciones cutáneas o digestivas. ",590870,,2025-08-04 04:02:40.936401+00,10.0,8,1
265,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9982523,,2024-05-09 04:00:54.710171+00,,3,0
155,ENROXINA 50 MG. X 10 COMP.,2024-02-16,products/dfv/reduced/prod_60112_red.jpg,0.0,0.0,0.0,Desc. ENROXINA 50 MG. X 10 COMP.,Enrofloxacina 50 mg / comp,Quimioterápico de amplio espectro.,60112,,2025-08-04 04:02:41.415317+00,2.0,9,1
195,KIL AMITRAZ X 20 ML,2024-02-16,products/dfv/reduced/prod_60800_red.jpg,0.0,0.0,0.0,Desc. KIL AMITRAZ X 20 ML,"Amitraz 12,5 %",Antiparasitario externo,60800,,2025-08-04 04:02:43.999233+00,4.0,9,1
935,CREDELIO 22 KG A 45 KG X 1 C (900MG),2025-07-12,products/dfv/reduced/prod_81024_red.jpg,0.0,0.0,0.0,Desc. CREDELIO 22 KG A 45 KG X 1 C (900MG),Lotilaner.,Pulguicida y Garrapaticida  Perros,81024,,2025-08-04 04:02:44.42108+00,4.0,1598,1
316,TONICO TOTAL CATS POMO POR 80 GR.,2024-05-09,products/dfv/reduced/prod_160076_red.jpg,0.0,0.0,0.0,Desc. TONICO TOTAL CATS POMO POR 80 GR.,Vitamínico - Mineral - Aminoacídico,Reconstituyente polivitamínico y mineral.,160076,,2025-08-04 04:01:38.272357+00,2.0,18,1
842,ADVOCATE GATO HASTA 4 KG.,2025-07-12,products/dfv/reduced/prod_200851_red.jpg,0.0,0.0,0.0,Desc. ADVOCATE GATO HASTA 4 KG.,Imidacloprid 10 % Moxidectin 1 %,Antiparasitario interno y externo.,200851,,2025-08-04 04:01:49.852626+00,4.0,1598,1
780,ECTHONIL GATOS 02 A 04 KG,2024-12-23,products/dfv/reduced/prod_1201118_red.jpg,0.0,0.0,0.0,Desc. ECTHONIL GATOS 02 A 04 KG,"Fipronil: 5.87 g.  Imidacloprid: 6.67 g.  Piriproxifen: 0,67 g.  Excipientes: c.s.p","Antiparasitario externo pulguicida, garrapaticida y control ambiental. Administración: De 2 a 5 kg: 1 pipeta de 0,6 ml.",1201118,,2025-08-04 04:01:02.612535+00,1.0,8,1
916,OTIFLEX LIMPIADOR X 100 CC.,2025-07-12,products/dfv/reduced/prod_210180_red.jpg,0.0,0.0,0.0,Desc. OTIFLEX LIMPIADOR X 100 CC.,"Dimetilsulfóxido 5,00 ml, ácido salicílico 2,00 g,ácido bórico 2,50 g, Bórax 0,40 g, Laurilsulfato de sodio 0,08 g.",Higiene del oído.,210180,,2025-08-04 04:01:53.821469+00,2.0,1599,1
